rok;miesiac;dzien;zmienna;kaliski miasto Kalisz (WP);kamiennogórski miasto Kamienna Góra (DŒ);kamieñski miasto Kamieñ Pomorski (ZP);kartuski miasto Kartuzy (PM);kazimierski miasto Kazimierza Wielka (ŒK);kêdzierzyñsko-kozielski miasto Kêdzierzyn-KoŸle (OP);kêpiñski miasto Kêpno (WP);kêtrzyñski miasto Kêtrzyn (WM);kielecki miasto Kielce (ŒK);kluczborski miasto Kluczbork (OP);k³obucki miasto K³obuck (ŒL);k³odzki miasto K³odzko (DŒ);kolbuszowski miasto Kolbuszowa (PK);kolneñski miasto Kolno (PL);kolski miasto Ko³o (WP);ko³obrzeski miasto Ko³obrzeg (ZP);konecki miasto Koñskie (ŒK);koniñski miasto Konin (WP);koszaliñski miasto Koszalin (ZP);koœciañski miasto Koœcian (WP);koœcierski miasto Koœcierzyna (PM);kozienicki miasto Kozienice (MZ);krakowski miasto Kraków (MP);krapkowicki miasto Krapkowice (OP);krasnostawski miasto Krasnystaw (LB);kraœnicki miasto Kraœnik (LB);kroœnieñski miasto Krosno (PK);kroœnieñski miasto Krosno Odrzañskie (LS);krotoszyñski miasto Krotoszyn (WP);kutnowski miasto Kutno (£D);kwidzyñski miasto Kwidzyn (PM)
2009;2;4;Sprzeda¿ w z³;9164.142282561597;9703.16911695456;494.25429230866126;5765.155371364498;5846.6015094373315;9758.746762358804;9169.948163443602;3682.9227783188644;9184.723458783086;6835.279693728413;5292.505666438494;9182.19688651496;1003.1540937575711;7688.606254822692;638.8434015649714;9037.005386220248;4316.551898908504;2859.3714821161466;5741.530864404926;9675.241828488264;2876.8591413721556;2027.9776396898674;7707.474796721414;5848.860874397385;4116.503809362161;9521.216878612457;2268.8676164151266;8286.472953499491;189.9839493207145;2009.4651390236418;3679.9860818867146
2005;4;4;Sprzeda¿ w z³;1804.8201645415818;813.1357464839972;8458.657996804519;849.9628477341192;5507.8992588910805;7270.6306447115785;2677.542756671113;2324.842231728496;3433.070519542174;8886.264061911916;662.6972208207171;7219.644757955708;6343.84231379536;1893.3257053214525;8363.530257581038;1090.5724525662342;4883.368774061325;4417.950732814058;3019.047347050697;6090.415476020566;1143.8462442124064;8295.940625161706;9358.693079403001;5593.737795586482;9162.273234732153;9646.954859731404;4199.317095644251;4482.052940047172;9290.387437129002;4132.8942764771455;4410.486615845237
2006;11;13;Produkcja w szt.;3379.076206327224;6069.997664092043;9969.320624188802;665.715745116009;2021.2607241465753;3654.124181244388;4549.279434730191;8864.234449302608;3026.5687866318326;8598.947553228692;8532.183250724545;1525.4414893767932;221.74269009912595;9034.206129833481;5183.474625899872;9460.020765435922;3807.7221872890823;6632.484903522461;1855.3416798419953;6899.230279417559;5655.805148102993;7754.539116552907;4152.854784894697;1128.9257380434149;5853.9703943488275;6276.683156281792;2795.7337416587948;5970.104191470354;232.6746547317482;6708.941032750414;5370.86885462419
2010;3;16;Zamówienia pó³produktów w kg;8611.89457378076;9928.823565886347;8924.162029650004;813.1174962350118;6264.093062830526;884.1108052786573;2147.605407900095;3012.791271955424;7221.751925426636;4874.12612886538;6349.847347375743;1419.038812399408;1.6067223204629943;4882.015794616471;287.95368474993643;2531.399055426865;8441.055803651829;625.5313418240694;3076.329172338077;2014.853685343837;2108.5160875833785;6529.775038595074;933.5005612783831;9249.823598473567;1417.6530448531344;5525.726171985142;9624.747701229147;1318.3249063282888;105.70341950430829;8153.605977994882;4308.651016572609
2008;0;15;Zamówienia pó³produktów w kg;4173.775380066538;6903.904611462434;8162.912255349825;52.28827164375338;2042.0730628089734;2738.276814914373;5661.819382342957;7071.144774032757;8668.383982944268;4037.949703226582;2619.3767513380685;3006.7817637314874;8142.667794513923;4745.7593261099355;2491.48858971705;8792.159572191684;6148.074278829855;8623.300775712627;2034.5234189329908;3501.363672275759;6709.598144186274;6285.522364479557;5376.817909781399;6780.053864090974;6221.562723685521;326.3050186604821;558.3741174995848;9015.489668575818;3435.8876002608154;5920.5798115142115;1053.7070567567418
2007;5;8;Sprzeda¿ w z³;5657.590804058579;7420.4537633555365;8470.70595537398;7357.7088924174195;1039.0592200703709;3899.7113322162168;9802.893040494404;9494.01906607564;1351.2077181474658;7627.373018066368;6401.740575194946;5855.604436360196;5110.032539420025;8039.934331284489;2098.34469156409;2172.540022482882;6573.834476151073;8264.061326157142;2196.6651339650466;1993.316587380558;2933.3188802938994;6108.7641679949575;1990.2488997851974;3127.2094335500756;7601.367856491995;684.2964402178808;504.1437492728895;9220.973659826488;6479.012148392353;589.2476436627525;3472.3194236680265
2008;7;9;Koszty w z³;6808.574143533819;1575.7659259233646;4148.114528512381;6562.615488024115;1530.6046953155605;8912.325343780947;5598.1176065677655;1672.0100622490386;8016.683011055649;1168.8584604488017;7136.444847550646;6392.305933372611;2634.8029421337505;3959.0162792051465;1781.4524521319063;6378.206899877261;9557.419278407033;7153.677763423391;2028.1961707074292;8997.28575622181;154.93113014580118;5393.181975927703;6824.585848220152;1655.790338035037;3143.5715988547063;9086.403741368884;5979.341408988599;5878.776589460339;16.814643880752598;5984.8639025064385;7043.562064795121
2007;6;12;Koszty w z³;6429.396543918983;4458.5973942907785;7259.69139996889;3452.812224530857;3162.741746043036;2130.053658814328;9122.376870829637;8978.614965090888;603.4130266584648;2480.0718204726045;9141.220119720012;8221.379747435434;2469.2396229390447;9338.394696439314;74.59130127015933;7496.275539090232;1732.8531436516337;3063.531207207315;4291.808874216699;3462.895809465608;1892.9581708426902;2854.4695121785635;3862.7550361552176;6326.581509351466;7877.914591399258;9170.850415544837;9697.069810670358;164.35043377907465;4022.119804837799;5169.379913389266;8955.638670974726
2005;6;16;Zamówienia pó³produktów w kg;8381.711578157006;7808.299857712621;8264.785059815982;9266.971137797535;2550.5798247620314;7028.334383751359;1908.8548774495828;3400.4958639274228;418.2945821203954;9924.547438684684;9377.533645518548;6472.512977754647;8389.835434299634;3064.0699311114063;7921.7655687427805;3325.3880713184903;9042.903521235412;3844.8879226702593;4391.9815974558105;5399.50655313608;4985.258142177417;2172.1948433225657;9592.038801868335;5854.110641455005;2762.9512539114976;7776.84277867934;8828.007053663663;3960.7613606919854;8309.020137511352;2861.257938867159;146.25113825110225
2005;0;10;Sprzeda¿ w z³;1800.1500406875991;542.3851719006501;7790.214262893716;3553.569045162245;7233.546802681419;8986.981256406674;7761.433946123596;4195.231328085372;7184.361572600748;3246.9895430721717;4153.581736595546;4201.796429766502;6444.88102339122;1738.0249889874576;5083.917224663271;4750.936698196596;8458.28372842486;765.1347221840932;6485.41598665775;6353.319973930332;6267.033249619646;1363.6787288002695;7430.720252627475;6555.291865699521;4539.427263610019;9429.749073091069;2073.340053633097;2613.9894790538674;3120.167536653935;7361.8660224826845;9145.129568156217
2007;1;8;Sprzeda¿ w z³;7528.73741355184;5773.3654419447985;9516.054572273342;2021.919226420129;6357.755768463501;2882.5207451988076;8027.574446390406;8319.928545897266;6875.421761407569;4878.045210670597;4992.205478266691;7044.201516176497;2740.191792434724;5722.371476857358;1026.9995467838132;9423.139935787656;7155.992779192549;7491.957786183661;1155.5756998042089;5555.114564404359;5759.470383063852;1765.295301371701;5720.463042124867;2682.2341766992;8088.634555631235;441.6946375892228;4325.24117832849;7866.9708114901405;2664.9502614931553;6386.665621060301;7648.088581922836
2008;9;23;Zamówienia pó³produktów w kg;9777.884424376198;137.7050301074334;3420.5575279424647;7596.932092166841;5869.725634426705;5069.8737361105905;2139.4031624032805;3852.796161487698;2341.499723853323;1814.433630675888;736.1119801706384;8655.354955346626;6149.094970893791;9652.954242998601;8753.29977553926;8265.967269568904;4682.225873458874;6808.37269266863;7738.600691289703;4799.146415736765;4436.91846131912;6991.071786207624;5920.783243953855;2449.3735712556386;4846.88617394303;4391.281352786866;2332.632169183462;9343.949322294018;5510.186601998106;7094.912845141843;9383.583791196788
2006;7;17;Zamówienia pó³produktów w kg;3691.2294119056633;3404.3704945875784;3628.542702126277;9848.83359758931;9139.608842592133;2272.2670393511726;5100.897179022783;2680.953891789075;2402.1960962677435;7495.703278828068;7584.909004268853;2888.4373617880797;8969.06809012807;5989.597879409784;9451.12600857347;2153.1043856552446;8612.810254974751;9646.05326538878;2702.0860336268083;1938.3685465900646;4424.682423404101;8587.968285686906;719.1198461436543;590.7006755448919;5086.342243111829;7188.618120290115;7319.814327915642;3358.578836060948;2252.433710701156;545.4982323484747;6428.204583558967
2010;2;10;Produkcja w szt.;6833.908965453312;4227.944156810515;968.849964404771;8547.624800242433;5469.848362396864;1981.9763270196877;1679.816320191364;3652.737349276969;130.49888785075737;1806.9898943217854;5446.847313215057;984.8047816417327;4360.927407308744;3287.0974389154694;5457.681340453367;7212.970946237094;1305.9870365492566;512.1084196749581;5374.574134966937;6857.940167781879;1001.6121556004831;2752.729183130418;3118.690429670613;7068.956246986034;5395.119144273577;2936.2569697205463;2968.9801382035253;504.7695389425344;500.3348492809168;440.4060197357928;5483.90248988307
2007;8;18;Produkcja w szt.;1139.9072511357156;1213.1712924202332;7082.242926676746;4388.040577636238;1030.8830779602963;4734.145675695858;9429.31961568109;2847.4108959591217;3624.134097938773;5693.191989441423;289.4467462381345;5941.306898900498;8565.837496262402;1315.2549754132158;8439.427111533603;9900.61624076044;8781.490612723775;6710.393765425947;8575.216411442587;4932.841595012449;5402.529059120089;1184.2688638535592;635.02255307472;8155.822560652762;8010.0309246473835;4585.945941345844;8572.945276902386;2222.003114367659;183.60637493697317;1974.573711513553;8927.698437097693
2009;8;7;Zamówienia pó³produktów w kg;2486.680828177742;1388.3349644858822;116.87986334009248;9993.778947749523;4439.647602754015;4209.166164421469;1932.8131439208728;7804.957923605271;7345.969455152455;1690.1635142913185;9922.59253390696;2405.8351735959404;5572.254182469082;7300.254512555269;2946.2755857847987;7065.01582732677;8484.012409678064;4689.994093593226;4977.130596781013;4551.448107672312;7125.816164539779;4689.433739890475;3795.1792308402555;9797.752948272702;1364.7622309999597;7012.534604202012;2622.8313913424827;3246.200337369779;6295.152879723009;3105.1970451965663;9501.506596035406
2007;7;14;Koszty w z³;3569.390750972672;8053.900408293092;1244.7544449114112;1430.3500781224443;8759.867971451667;7406.200461930421;3058.1746922780208;8627.245051900374;1175.5072368580277;5788.30868653737;7323.83367243201;6652.555749612312;7530.934739278444;73.31299689730342;1921.2986858843128;7289.454744483694;1971.1655286153639;7773.360219938524;6317.95398227437;5942.489984625394;9039.1143333263;7330.194876952957;2731.9346718810057;2733.2969439357335;624.3623869091585;8454.232841666917;6634.137367748141;2231.4219865410146;5482.353319128256;2656.5125790665134;1277.1092911370451
2009;5;16;Koszty w z³;9557.169503548455;2366.587732492278;7414.830377254853;9104.42490915497;7901.0886733267;3707.5341544504904;9386.695694402059;2095.9054567765666;6772.941024423531;8886.839348322657;559.1742406789746;7166.78198222053;5324.345478779523;8805.306686219663;2720.2101422253622;5546.089473364874;9837.283765797623;664.9655828639022;8531.08107791896;6969.233883824802;8862.583091506858;1405.3649618655638;3621.463920494887;2405.4973865164097;6402.807649240202;9479.145767934684;2868.5855445284715;7369.24489751598;645.9596991925287;9546.059745360335;4328.780257161432
2008;9;4;Zamówienia pó³produktów w kg;5490.0374534854345;8032.181731345804;3972.734509192103;2629.9552888437806;3145.4228665235205;1031.7459036567466;3251.033631501543;7813.192926511256;1856.391591448371;1862.874205655244;4212.703546272285;4330.922682003754;7161.231824685783;5431.262519815275;6368.585349505313;613.6505527305269;7533.034620480505;451.40261219204893;8324.509261343377;1732.5003101655323;778.7416926522384;9783.631374180424;7888.880494536159;2992.718535938492;2610.596930417828;226.06655981540214;9460.244055499978;4668.017090250801;5537.277668774561;4256.856932128278;8995.425161950336
2009;8;24;Zamówienia pó³produktów w kg;5042.019840057977;900.0633619361287;7146.438986433434;459.68454743879226;9552.582574712795;6930.279545580105;2119.5421838796315;908.3535134222886;9238.59853969309;1059.9678853159044;4854.342137733684;7259.177486284522;1228.1146268514465;1706.5421394608936;6780.970224540407;6647.087368238654;8657.489303477483;7855.6831027566595;7648.439656627895;4131.91570063047;5598.254424828752;3523.0959257130444;5482.69696895778;5281.285735054096;9834.214015716307;3097.5870108892223;5259.931326957246;4915.124630294229;6363.840862219598;9603.116934126612;6655.554258632453
2006;11;17;Koszty w z³;3908.119395216707;5617.255627839938;6399.883523536325;1845.10507238157;1142.0717373898303;5565.427558540209;4383.607199449788;586.3822665208307;2462.0507328229824;5111.623966522298;8723.943498483486;1857.076558080313;1969.6447052074118;4384.474703754855;3526.0345196650233;5130.6886456475695;9519.177530071836;4769.600011134344;5330.7620494660305;9777.828770429724;9258.488997862965;1959.1997285054697;7149.456644808557;9443.975645361337;3231.136809314593;7702.36919985075;9927.130593196638;3438.6584108022344;421.1945069302803;6059.6647034096095;7835.90500103014
2010;7;25;Produkcja w szt.;9554.343800856785;5069.422609734746;9203.875546540223;4761.65937196992;5930.637566646846;588.1272897412293;7434.255014316705;7663.777555462897;4576.6625521446995;4584.41510126242;8853.300632713119;1801.2275443420888;2368.5826394946407;1067.7308824263941;490.30493824327226;6448.913975550299;7449.098169928625;1065.4138206849018;482.7838979805521;8183.610668968924;5547.241198409079;4254.425156862039;1002.131589192915;7129.395946257007;8439.714597779886;7803.661556431377;7397.508506846152;4794.322943843164;3051.393092867043;8583.170765624438;126.87119729076879
2008;11;22;Zamówienia pó³produktów w kg;1823.786776152373;3727.217739565716;354.7931776718183;1986.3631321970577;626.1772780439856;9796.222214884634;1482.0657186713916;6200.096475173391;6990.49593081287;541.4502073036431;1204.8231978428937;2922.38929760972;7414.218065465528;4026.068596834936;5696.581817419385;1817.7700338113934;572.470947021394;3377.6610634021076;8017.163119187814;7111.983904341495;9435.804634407903;7520.322006691295;1015.9524211887916;1652.4910091078725;4371.246517340246;2363.6829746239227;7964.2024975930435;8871.117967807535;5486.227481387722;4236.288055554991;4376.157783221582
2005;0;25;Koszty w z³;8083.450419134965;9124.427876917633;550.7077573022923;4598.846153492369;9801.116499617205;659.3792359940653;6165.103185031354;4441.821951892258;9610.694832945597;3653.251966455703;7875.553985367193;613.7601438763895;5316.500315553431;8085.062211480112;981.853295368359;8609.72931077721;4673.968331244086;7398.873587710843;6831.291546292291;8925.028254282732;4938.722366524849;1146.3755931119713;4670.873467764311;7585.363428682107;5165.019270872797;4717.297112019173;2570.473815938509;732.1740891636297;5471.404635414978;6686.518946458421;6854.493192922369
2005;0;12;Koszty w z³;7403.830963320909;949.7245898837015;7863.07257363061;1255.2996932468407;103.16779666178277;3090.085991278582;9161.847058466332;5953.274307043472;3383.0705713794473;3411.376181625304;5974.4461423123375;2577.3872884897287;8283.629747581432;3122.4505997591255;3129.6473340251164;6089.648243360036;1740.2621670050223;1253.0937126968977;9854.297746171504;2524.8154743278983;2123.614179716283;373.0168724322147;7774.848263165104;4950.448929562576;9653.97210465754;2869.3350310297574;7271.327853354719;8684.327128774472;7691.459968350834;1198.3599974654612;5377.424231039983
2010;3;12;Produkcja w szt.;5079.5553492932995;6768.817050472684;8127.0908644717465;6545.685978875427;8980.962046056644;2569.6201797947747;4464.050113839302;9127.32577347491;4220.190881385359;7575.597395812204;421.3575891570398;1435.3915541947292;5638.227765187575;9087.920341637591;9788.051095794377;4664.287926910649;7557.627020969457;7298.624566872764;4235.963429716339;9355.539777175938;2795.2303966757972;3563.5857249413816;5175.712590498482;986.1231752061583;9937.493088900663;8519.598052998992;146.8113729338294;8988.0864597444;5007.870118471353;5044.6405159575725;6302.018482896352
2008;7;12;Sprzeda¿ w z³;675.045149887693;5114.959683500136;2723.3489242084706;9817.519858230675;8211.879090610993;3372.0258710450703;3642.4359343960045;7675.207535530799;9115.7253301644;7664.097942812847;1979.2751027957656;3382.9463850360153;4112.731023666863;6607.325600152288;2578.128754390877;1065.7179277879247;986.0671021503731;1471.0784158400936;7890.531822400059;9852.199380322458;2585.227434928382;7832.504207465606;9248.64085097688;4223.862527432003;9045.99844606306;8672.97492479533;772.2593099497554;3112.020709486092;3296.1147580616603;3823.956861600407;4481.621570899295
2006;5;25;Sprzeda¿ w z³;2071.9475838374556;6061.095057170385;1047.6544133057387;8802.462773750241;500.0323736186718;2574.456784780369;8150.422688253075;1711.7407753837622;5270.880352846083;837.4753107017885;581.1372576784646;7748.321636599166;4230.980240030432;8622.144050207078;3964.502027086023;7601.246125995313;9268.923798959959;9948.025048052476;8205.535255382125;2729.3365744714583;5440.065670774059;6675.076602522335;1752.079214299016;9321.220690817037;3806.5927804592916;1664.7507407270634;5296.136805294207;6735.7668231457;4569.237500529909;9170.067890173328;694.3744665986628
2010;5;26;Produkcja w szt.;6860.710181157211;6359.261909385367;6154.616305130717;7421.198339598577;4064.686106102656;2270.5894113561462;7037.34606521438;6132.801114154929;1951.886351302471;8997.326683770618;916.9589424648694;3819.1957750697893;8400.210705932548;5948.785174422031;2979.8809453703543;8548.139655207024;9088.00044045921;9051.029357022504;1244.061399842553;1174.0735997957775;7824.892440779195;4347.148583861952;8156.310783483809;4118.946562061041;4326.606049855044;9680.270294491222;2698.9107615664943;7361.913256831372;3633.1876708962573;6190.5786564585815;6819.276541326907
